Code,Name,Url,Rating,Difficulty,Tags
2762,Meaningful Marketing Insights,https://coursera.org/learn/meaningful-marketing-insights,4.3,Intermediate Level,'Marketing'
2764,Six Sigma Principles,https://coursera.org/learn/six-sigma-principles,4.6,Beginner Level,'Business Essentials'
2767,Strategic Leadership and Management Capstone,https://coursera.org/learn/strategic-leadership-capstone,4.7,None,'Leadership and Management'
2776,Proyecto Final - Programa Especializado en Marketing Digital,https://coursera.org/learn/marketing-digital-proyecto-final,4.9,Beginner Level,'Marketing'
2779,International Business II,https://coursera.org/learn/international-business-2,4.7,None,'Business Strategy'
2783,Challenges of Agribusiness Management,https://coursera.org/learn/agribusiness-management-challenges,None,None,'Entrepreneurship'
2784,Project Execution,https://coursera.org/learn/project-execution,4.3,Beginner Level,'Leadership and Management'
2791,Urgent Optimism: How to Turn Foresight into Action,https://coursera.org/learn/urgent-optimism,4.8,Beginner Level,'Leadership and Management'
2795,Competitive Strategy,https://coursera.org/learn/competitive-strategy,4.7,None,'Business Strategy'
2813,Management of Urban Infrastructures â€“ part 1,https://coursera.org/learn/managing-urban-infrastructures-1,4.7,None,'Leadership and Management'
2820,Managing Data Analysis,https://coursera.org/learn/managing-data-analysis,4.5,None,'Leadership and Management'
2827,Project Management: The Basics for Success,https://coursera.org/learn/project-management-basics,4.5,None,'Leadership and Management'
2828,Design and Make Infographics (Project-Centered Course),https://coursera.org/learn/infographic-design,4.7,None,'Business Essentials'
2831,Sales Pitch and Closing,https://coursera.org/learn/sales-pitch-closing,4.7,Beginner Level,'Business Essentials'
2835,Design Thinking for Innovation,https://coursera.org/learn/uva-darden-design-thinking-innovation,4.6,Beginner Level,'Business Strategy'
2836,Market and Competition in Pricing Strategy,https://coursera.org/learn/uva-darden-bcg-pricing-strategy-market-competition,4.8,Beginner Level,'Marketing'
2838,ForecastingBudgetingTerritoriesEvaluation and Legal/Ethical Issues,https://coursera.org/learn/forecasting-budgeting-territories-evaluation,3,Beginner Level,'Leadership and Management'
2839,Corporate finance: Know your numbers 2,https://coursera.org/learn/corporate-finance-know-your-numbers-2,None,Beginner Level,'Finance'
2844,What is Compliance?,https://coursera.org/learn/what-is-compliance,4.9,None,'Business Essentials'
2849,Organizational Behavior: How to Manage People,https://coursera.org/learn/managing-people-iese,4.6,None,'Leadership and Management'
2855,Engineering Project Management: Initiating and Planning,https://coursera.org/learn/initiating-planning,4.7,Beginner Level,'Leadership and Management'
2860,Privacy Law and Data Protection,https://coursera.org/learn/privacy-law-data-protection,4.8,None,'Business Essentials'
2870,Accounting for Business Decision Making: Measurement and Operational Decisions,https://coursera.org/learn/business-accounting,4.1,Beginner Level,'Business Essentials'
2876,Creativity Toolkit II: Creative Collaboration,https://coursera.org/learn/creativity-toolkit-2,4.7,None,'Entrepreneurship'
2895,Be a LeaderDevelop a Leader,https://coursera.org/learn/be-a-leader,4.8,None,'Leadership and Management'
2897,Finance for Everyone: Decisions,https://coursera.org/learn/finance-decisions,4.6,None,'Finance'
2901,Storytelling and influencing: Communicate with impact,https://coursera.org/learn/communicate-with-impact,4.8,None,'Leadership and Management'
2902,Copyright Law in the Music Business,https://coursera.org/learn/copyright-law-music-business,4.8,Beginner Level,'Business Strategy'
2911,Business Model Innovation,https://coursera.org/learn/business-model,4.7,None,'Business Strategy'
2919,Advanced Business Strategy,https://coursera.org/learn/uva-darden-advanced-business-strategy,4.7,Beginner Level,'Business Strategy'
2932,Innovation & Entrepreneurship - From Design Thinking to Funding,https://coursera.org/learn/design-thinking-entrepreneurship,4.6,Intermediate Level,'Entrepreneurship'
2937,On Strategy : What Managers Can Learn from Philosophy - PART 1,https://coursera.org/learn/management-philosophy,4.7,None,'Leadership and Management'
2942,Financial Accounting: Advanced Topics,https://coursera.org/learn/financial-accounting-advanced,4.7,None,'Finance'
2947,ReadySetFuture! Introduction to Futures Thinking,https://coursera.org/learn/introduction-to-futures-thinking,4.8,Beginner Level,'Business Essentials'
2952,Accounting Analysis I: Measurement and Disclosure of Assets,https://coursera.org/learn/asset-measurement-disclosure,4.8,Intermediate Level,'Business Essentials'
2963,Managing Employee Compensation,https://coursera.org/learn/compensation-management,4.7,None,'Business Essentials'
2969,Conversations That Inspire: Coaching LearningLeadership and Change,https://coursera.org/learn/leadership-coaching,4.7,None,'Leadership and Management'
2973,Applying Data Analytics in Marketing,https://coursera.org/learn/applying-data-analytics-business-in-marketing,4.4,Intermediate Level,'Leadership and Management'
2986,Planning: PrincipledProposingProofingand Practicing to a Success Plan,https://coursera.org/learn/business-planning,4,None,'Entrepreneurship'
2991,3D Printing Hardware,https://coursera.org/learn/3d-print-hardware,4.2,None,'Entrepreneurship'
2992,Supply Chain Principles,https://coursera.org/learn/supply-chain-principles,4.6,None,'Business Essentials'
2994,Innovation & Entrepreneurship - From Basics to Open Innovation,https://coursera.org/learn/open-innovation-entrepreneurship,4.5,Intermediate Level,'Entrepreneurship'
2998,Business of Games and Entrepreneurship,https://coursera.org/learn/gamedev-business,4.4,None,'Business Strategy'
3001,Innovative Finance: Hacking finance to change the world,https://coursera.org/learn/innovative-finance,4.7,Beginner Level,'Finance'
3016,Adapt your leadership style,https://coursera.org/learn/leadership-adapt-your-style,4.9,Beginner Level,'Leadership and Management'
3018,Sustainable Vikings:  Sustainability & Corporate Social Responsibility in Scandinavia,https://coursera.org/learn/sustainability-csr-scandinavia,4.8,Beginner Level,'Leadership and Management'
3019,Healthcare Delivery Providers,https://coursera.org/learn/healthcare-delivery-providers,4.7,None,'Finance'
3046,IT Project Management,https://coursera.org/learn/it-project-management,4.4,Beginner Level,'Business Strategy'
3050,Unleashing the Impact of your Social Enterprise,https://coursera.org/learn/social-impact-growth,4.6,Beginner Level,'Entrepreneurship'
3062,Effectuation : l'entrepreneuriat pour tous,https://coursera.org/learn/effectuation,4.7,Beginner Level,'Entrepreneurship'
3080,FinTech Disruptive Innovation: Implications for Society,https://coursera.org/learn/fintech-disruption,4.5,Beginner Level,'Finance'
3099,The Factors that Influence the Effectiveness of Boards and the Governance Process,https://coursera.org/learn/nonprofit-gov-3,4.6,None,'Leadership and Management'
3100,3D Printing Software,https://coursera.org/learn/3d-printing-software,4.6,Beginner Level,'Entrepreneurship'
3106,Marketing in a Digital World,https://coursera.org/learn/marketing-digital,4.7,Beginner Level,'Marketing'
3109,Protecting Business Innovations via Patent,https://coursera.org/learn/protect-business-innovations-patent,4.8,Beginner Level,'Business Strategy'
3110,Positioning: What you need for a successful Marketing Strategy,https://coursera.org/learn/positioning,4.5,Beginner Level,'Marketing'
3111,Cracking the Creativity Code: Discovering Ideas,https://coursera.org/learn/startup-entrepreneurship-discovering-ideas,4.3,None,'Entrepreneurship'
3117,Giving Sense to Your Leadership Experience,https://coursera.org/learn/leading-sense,4.6,None,'Leadership and Management'
3144,Competitive Strategy and Organization Design Project,https://coursera.org/learn/organization-strategy-project,4.1,None,'Business Strategy'
3145,Strategic Planning and Execution,https://coursera.org/learn/uva-darden-strategic-planning-execution,4.7,None,'Business Strategy'
3156,Managing Your Money: MBA Insights for Undergraduates,https://coursera.org/learn/managingmoney,4.4,None,'Finance'
3160,Strategic Innovation: Managing Innovation Initiatives,https://coursera.org/learn/strategic-innovation-innovation-at-the-frontier,4.8,Intermediate Level,'Marketing'
3162,Making Successful Decisions through the StrategyLaw & Ethics Model,https://coursera.org/learn/strategy-law-ethics,4.8,Beginner Level,'Business Essentials'
3168,Effective Sales â€“ An Overview,https://coursera.org/learn/effective-sales-overview,4.5,Intermediate Level,'Business Strategy'
3172,Project Launch,https://coursera.org/learn/project-management,4.7,Beginner Level,'Leadership and Management'
3180,Advanced Competitive Strategy,https://coursera.org/learn/advanced-competitive-strategy,4.7,None,'Business Strategy'
3181,Teamwork Skills: Communicating Effectively in Groups,https://coursera.org/learn/teamwork-skills-effective-communication,4.8,Beginner Level,'Leadership and Management'
3182,Creating a Portfolio,https://coursera.org/learn/investment-portfolio,4.5,Beginner Level,'Finance'
3183,FinTech Foundations and Overview,https://coursera.org/learn/fintech,4.6,Beginner Level,'Finance'
3191,New Technologies for Business Leaders,https://coursera.org/learn/new-technologies-business-leaders,4.2,Intermediate Level,'Marketing'
3194,Financial Markets,https://coursera.org/learn/financial-markets-global,4.8,Beginner Level,'Finance'
3214,Taxation of Business Entities II: Pass-Through Entities,https://coursera.org/learn/taxation-business-entities-part-2,4.7,Intermediate Level,'Business Essentials'
3216,Customer Value in Pricing Strategy,https://coursera.org/learn/uva-darden-bcg-pricing-strategy-customer-value,4.8,Beginner Level,'Marketing'
3219,Managing the Company of the Future,https://coursera.org/learn/company-future-management,4.8,None,'Leadership and Management'
3225,Digital Analytics for Marketing Professionals: Marketing Analytics in Practice,https://coursera.org/learn/digital-analytics,4.5,None,'Marketing'
3227,Marketing Strategy for Entrepreneurs,https://coursera.org/learn/marketing-strategy-entrepreneurs,4.3,Intermediate Level,'Marketing'
3228,Mediation and Conflict Resolution,https://coursera.org/learn/conflict-resolution-mediation,4.6,Intermediate Level,'Leadership and Management'
3231,Finance for Non-Financial Professionals,https://coursera.org/learn/finance-for-non-finance-managers,4.5,None,'Finance'
3234,Research kitchen,https://coursera.org/learn/research-kitchen,4.6,Beginner Level,'Business Strategy'
3240,Corporate Finance I: Measuring and Promoting Value Creation,https://coursera.org/learn/corporate-finance-measure-success,4.8,None,'Finance'
3241,Translation quality management,https://coursera.org/learn/management-translation-quality,None,Beginner Level,'Leadership and Management'
3247,Marketing Mix Fundamentals,https://coursera.org/learn/marketing-mix,4.5,Beginner Level,'Marketing'
3253,Advanced Search Engine Optimization Strategies,https://coursera.org/learn/seo-strategies,4.5,Intermediate Level,'Marketing'
3261,Exploring and Producing Data for Business Decision Making,https://coursera.org/learn/business-data,4.8,Beginner Level,'Business Essentials'
3265,Six Sigma Advanced Improve and Control Phases,https://coursera.org/learn/six-sigma-improve-control-advanced,4.7,Intermediate Level,'Leadership and Management'
3267,Managing the Organization: From Organizational Design to Execution,https://coursera.org/learn/managing-organization,4.6,None,'Leadership and Management'
3271,Marketing analytics: Know your customers,https://coursera.org/learn/marketing-analytics-customers,4.2,Beginner Level,'Marketing'
3290,Strategic Management,https://coursera.org/learn/strategic-management,4.7,None,'Business Strategy'
3299,Developing a Systems Mindset,https://coursera.org/learn/systems-mindset,None,Beginner Level,'Leadership and Management'
3308,Excel Skills for Business: Intermediate I,https://coursera.org/learn/excel-intermediate-1,4.9,Intermediate Level,'Business Essentials'
3312,Personal Leadership Development Planning and Leading High Performing Teams,https://coursera.org/learn/leadership-development-planning,4.5,Beginner Level,'Leadership and Management'
3323,Capital Markets and Financial Institutions â€“ How to Survive Them,https://coursera.org/learn/capital-markets-and-financial-institutions,4.6,Intermediate Level,'Finance'
3325,Sales Operations: Final Project,https://coursera.org/learn/sales-operations-final-project,None,None,'Leadership and Management'
3331,Digital Transformations,https://coursera.org/learn/digital-transformations,4.7,Beginner Level,'Business Strategy'
3334,Business Strategy in Practice (Project-centered Course),https://coursera.org/learn/uva-darden-business-strategy-capstone,4.6,None,'Business Strategy'
3342,Accounting Analysis II: Accounting for Liabilities and Equity,https://coursera.org/learn/accounting-analysis-2-equity,4.7,Intermediate Level,'Business Essentials'
3343,Capstone - Launch Your Own Business!,https://coursera.org/learn/start-your-own-business-project,None,None,'Entrepreneurship'
3350,Supply Chain Management Strategy,https://coursera.org/learn/supply-chain-management-strategy,4.7,None,'Business Strategy'
3359,Self Awareness and the Effective Leader,https://coursera.org/learn/self-awareness,4.6,Beginner Level,'Leadership and Management'
3368,AI For Everyone,https://coursera.org/learn/ai-for-everyone,4.8,Beginner Level,'Business Strategy'
3379,AccountingBusiness and Society:  The Multi-faceted Role of Accounting,https://coursera.org/learn/accounting-business-society,4.9,Beginner Level,'Business Essentials'
3381,Forecasting Models for Marketing Decisions,https://coursera.org/learn/forecasting-models-marketing-decisions,4.3,Intermediate Level,'Marketing'
3387,Foundations of strategic business analytics,https://coursera.org/learn/strategic-business-analytics,4.4,None,'Business Essentials'
3395,Protecting Business Innovations via Trademark,https://coursera.org/learn/protect-business-innovations-trademark,4.8,Beginner Level,'Business Strategy'
3396,FinTech Security and Regulation (RegTech),https://coursera.org/learn/regtech,4.5,Beginner Level,'Finance'
3407,Analysing Complexity,https://coursera.org/learn/analysing-complexity,4.7,Beginner Level,'Leadership and Management'
3412,Women in Leadership: Inspiring Positive Change,https://coursera.org/learn/women-in-leadership,4.7,None,'Leadership and Management'
3424,Meeting Investors' Goals,https://coursera.org/learn/meeting-investors-goals,4.8,None,'Finance'
3425,Future Development in Supply Chain Finance and Blockchain Technology,https://coursera.org/learn/future-developments-supply-chain-finance-blockchain-technology,4.4,Intermediate Level,'Finance'
3444,Supply Chain Analytics,https://coursera.org/learn/supply-chain-analytics,4.8,Beginner Level,'Business Essentials'
3448,Effective Compliance Programs,https://coursera.org/learn/effective-compliance-programs,4.9,None,'Business Essentials'
3455,Advanced Trading Algorithms,https://coursera.org/learn/advanced-trading-algorithms,4.6,Intermediate Level,'Finance'
3461,Supply Chain Operations,https://coursera.org/learn/operations,4.8,Beginner Level,'Business Strategy'
3462,Strategies for Effective Engagement,https://coursera.org/learn/effective-engagement,None,Beginner Level,'Leadership and Management'
3464,Creativity And Entrepreneurship,https://coursera.org/learn/creativity-entrepreneurship,4.6,Beginner Level,'Leadership and Management'
3474,The Power of Team Culture,https://coursera.org/learn/team-culture,4.6,Beginner Level,'Leadership and Management'
3475,Six Sigma Tools for Analyze,https://coursera.org/learn/six-sigma-analyze,4.7,Beginner Level,'Business Essentials'
3477,Capstone Course: Start Up Your Fintech Future,https://coursera.org/learn/startup-fintech-capstone,None,Beginner Level,'Entrepreneurship'
3493,The Manager's Toolkit: A Practical Guide to Managing People at Work,https://coursera.org/learn/people-management,4.6,None,'Leadership and Management'
3501,Connecting with Sales Prospects,https://coursera.org/learn/connecting-with-sales-prospects,4.8,Beginner Level,'Leadership and Management'
3502,High-Impact Business Writing,https://coursera.org/learn/business-writing,4.3,None,'Business Essentials'
3505,Getting Started with Google Sheets,https://coursera.org/learn/getting-started-with-google-sheets,4.6,Beginner Level,'Business Essentials'
3506,Work SmarterNot Harder: Time Management for Personal & Professional Productivity,https://coursera.org/learn/work-smarter-not-harder,4.3,None,'Business Essentials'
3523,Python and Machine Learning for Asset Management,https://coursera.org/learn/python-machine-learning-for-investment-management,3.5,Intermediate Level,'Finance'
3530,Capstone:  Create Value from Open Data,https://coursera.org/learn/strategic-business-analytics-capstone,3.9,None,'Business Strategy'
3536,Marketing en Redes Sociales Proyecto Final,https://coursera.org/learn/redes-sociales-proyecto,4.6,None,'Marketing'
3539,Capstone Project â€“ Analyzing a Real Transaction,https://coursera.org/learn/capstone-project-analyzing-a-real-transaction,None,Intermediate Level,'Finance'
3543,Selling to Chinese Consumers,https://coursera.org/learn/selling-to-chinese-consumers,4.7,Beginner Level,'Business Strategy'
3544,Marketing Digital,https://coursera.org/learn/estrategia-marketing-digital,4.8,Beginner Level,'Marketing'
3552,Supply Chain Management: A Learning Perspective,https://coursera.org/learn/supply-chain-management,4.6,None,'Business Strategy'
3554,Engineering Project Management: RiskQualityTeamsand Procurement,https://coursera.org/learn/project-risk-quality-management,4.8,Beginner Level,'Leadership and Management'
3558,The Fundamentals of Revenue Management: The Cornerstone of Revenue Strategy,https://coursera.org/learn/fundamentals-of-revenue-management,4.6,None,'Business Strategy'
3562,Portfolio Selection and Risk Management,https://coursera.org/learn/portfolio-selection-risk-management,4.6,None,'Finance'
3579,International Business Capstone,https://coursera.org/learn/international-business-capstone,4.7,None,'Business Essentials'
3589,Supply Chain Sourcing,https://coursera.org/learn/sourcing,4.7,Beginner Level,'Business Strategy'
3600,Oral Communication for Engineering Leaders,https://coursera.org/learn/oral-communication,4.7,None,'Leadership and Management'
3603,Conflict Transformation,https://coursera.org/learn/conflict-transformation,4.7,Beginner Level,'Business Essentials'
3605,Solving Complex Problems Capstone,https://coursera.org/learn/solving-complex-problems,4,Beginner Level,'Leadership and Management'
3609,Leading Organizations,https://coursera.org/learn/leading-organizations,4.7,None,'Leadership and Management'
3612,Valuation and Financial Analysis For Startups Capstone,https://coursera.org/learn/valuation-for-startups-project,None,Beginner Level,'Finance'
3616,Corporate & Commercial Law II: Business FormsFinancing & Governmental Regulation,https://coursera.org/learn/corporate-commercial-law-part2,4.8,Intermediate Level,'Business Essentials'
3618,Driving business towards the Sustainable Development Goals,https://coursera.org/learn/sdgbusiness,4.9,Beginner Level,'Business Essentials'
3628,Creating and Developing a Tech Startup,https://coursera.org/learn/tech-startup,4.2,None,'Entrepreneurship'
3635,Biases and Portfolio Selection,https://coursera.org/learn/biases-portfolio-selection,4.5,None,'Finance'
3637,Bonds & Stocks,https://coursera.org/learn/bonds-and-stocks,4.7,Beginner Level,'Finance'
3651,Financing and Profiting from Innovation for Corporate Entrepreneurs,https://coursera.org/learn/corporate-entrepreneurs-financing,4.6,Beginner Level,'Entrepreneurship'
3652,Sport Sponsorship. Let them Play,https://coursera.org/learn/sport-sponsorship,4.4,Beginner Level,'Marketing'
3654,Digital Marketing Capstone,https://coursera.org/learn/digital-marketing-capstone,4.5,None,'Marketing'
3657,Leading Teams,https://coursera.org/learn/leading-teams,4.7,None,'Leadership and Management'
3663,Personal & Family Financial Planning,https://coursera.org/learn/family-planning,4.6,None,'Finance'
3665,Moving to the Cloud,https://coursera.org/learn/cloud-computing-adoption,4.5,Beginner Level,'Business Strategy'
3668,International Marketing Entry and Execution,https://coursera.org/learn/international-marketing-entry-execution,4.7,None,'Marketing'
3669,Advanced Content and Social Tactics to Optimize SEO,https://coursera.org/learn/seo-tactics,4.5,Intermediate Level,'Marketing'
3671,Six Sigma Tools for Define and Measure,https://coursera.org/learn/six-sigma-tools-define-measure,4.6,Beginner Level,'Business Essentials'
3675,Understanding Financial Statements: Company Position,https://coursera.org/learn/financial-statements,4.7,Beginner Level,'Business Essentials'
3685,Organizational Analysis,https://coursera.org/learn/organizational-analysis,4.7,Beginner Level,'Leadership and Management'
3687,Sports Marketing,https://coursera.org/learn/sports-marketing,4.8,Intermediate Level,'Marketing'
3691,Innovation and emerging technology: Be disruptive,https://coursera.org/learn/innovation-technology-be-disruptive,4.9,Beginner Level,'Leadership and Management'
3692,Business Strategies for Social Impact,https://coursera.org/learn/wharton-social-impact,4.6,None,'Business Strategy'
3696,Introduction to Social Media Analytics,https://coursera.org/learn/social-media-analytics-introduction,4.4,None,'Marketing'
3703,Research Report: Delivering Insights,https://coursera.org/learn/marketing-research-report,4.1,Intermediate Level,'Marketing'
3708,Developing An Entrepreneurial Mindset: First Step Towards Success,https://coursera.org/learn/entrepreneurial-mindset,4.3,None,'Entrepreneurship'
3711,Designing the Organization: From Strategy to Organizational Structure,https://coursera.org/learn/designing-organization,4.5,None,'Leadership and Management'
3715,Collaborative Foresight: How to Game the Future,https://coursera.org/learn/collaborative-foresight,4.9,Beginner Level,'Business Essentials'
3732,Investments II: Lessons and Applications for Investors,https://coursera.org/learn/investments-applications,4.8,None,'Finance'
3738,Construction Scheduling,https://coursera.org/learn/construction-scheduling,4.8,Beginner Level,'Business Strategy'
3749,Sales Training: Techniques for a Human-Centric Sales Process,https://coursera.org/learn/sales-process-techniques-training,4.6,Beginner Level,'Business Essentials'
3751,Launch Strategy: 5 Steps to Capstone Experience,https://coursera.org/learn/launch-strategy,None,None,'Entrepreneurship'
3754,Planned Giving,https://coursera.org/learn/planned-giving,4.3,Beginner Level,'Business Strategy'
3757,International Business Environment,https://coursera.org/learn/global-business-environment,4.7,None,'Business Essentials'
3762,Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers,https://coursera.org/learn/investment-management,4.6,Intermediate Level,'Finance'
3775,Renewable Energy and Green Building Entrepreneurship,https://coursera.org/learn/renewable-energy-entrepreneurship,4.7,Beginner Level,'Entrepreneurship'
3776,A Business Approach to Sustainable Landscape Restoration,https://coursera.org/learn/landscape-restoration-sustainable-development,4.7,Beginner Level,'Business Essentials'
3777,Negotiation  Fundamentals,https://coursera.org/learn/negotiation-fundamentals,4.7,Beginner Level,'Leadership and Management'
3778,Boosting Creativity for Innovation,https://coursera.org/learn/boosting-creativity-innovation,4.8,Beginner Level,'Entrepreneurship'
3781,Leadership in 21st Century Organizations,https://coursera.org/learn/leadership-21st-century,4.8,None,'Leadership and Management'
3787,Applications of Everyday Leadership,https://coursera.org/learn/everyday-leadership-application,4.8,None,'Leadership and Management'
3794,Industrial Organization: Strategy and Competition in Business,https://coursera.org/learn/industrial-organization,4.9,None,'Business Strategy'
3800,Influence,https://coursera.org/learn/wharton-influence,4.8,Beginner Level,'Leadership and Management'
3816,Introduction to Supply Chain Finance & Blockchain Technology,https://coursera.org/learn/introduction-supply-chain-finance-blockchain-technology,4.6,Intermediate Level,'Business Strategy'
3818,Influencing People,https://coursera.org/learn/influencing-people,4.7,None,'Business Essentials'
3830,Foundations of marketing analytics,https://coursera.org/learn/foundations-marketing-analytics,4.5,None,'Marketing'
3832,The Art of Negotiation,https://coursera.org/learn/art-of-negotiation,4.3,None,'Business Essentials'
3835,European Business Law: Competing in Europe,https://coursera.org/learn/eu-competition-law,4.7,None,'Business Essentials'
3840,Infonomics II: Business Information Management and Measurement,https://coursera.org/learn/infonomics-2,4.6,None,'Business Strategy'
